id,x,y,z
4673,-52.455,52.0476,515.2261
4674,-50.493,49.7043,518.2033
4675,-55.5123,51.2685,521.7203
4676,-59.9625,51.3339,521.792
4677,-58.9773,-28.1158,552.9863
4678,-58.1412,-20.426,551.798
4679,-52.5339,-28.107,553.1489
4680,-57.1923,-14.1337,550.2209
4681,-55.0671,-36.3906,552.4553
4682,-52.6425,-13.2982,551.4974
4683,-52.6854,-21.1426,555.1886
4684,-51.9675,-8.5837,549.677
4685,-52.4703,-13.343,545.432
4686,-47.9742,-14.8382,550.8797
4687,-46.7802,-20.4303,552.0602
4688,-43.4451,-20.4566,545.9876
4689,-43.3641,-28.5031,545.8271
4690,-52.5339,-28.107,553.1489
4691,-46.9833,-35.082,540.068
4692,-45.5016,-28.5496,553.2149
4693,-51.8178,-35.8467,538.3034
4694,-44.3304,-35.7891,546.0353
4695,-53.5314,-34.8855,545.5007
4696,-48.1929,-42.7323,540.8426
4697,-50.9946,-42.3396,540.1754
4698,-45.9759,-43.8306,545.2616
4699,-44.4948,-35.9979,553.2851
4700,-43.9872,-43.2666,553.4087
4701,-51.7797,-43.3362,544.805
4702,-49.8564,-49.4259,545.8184
4703,-46.83,-51.3126,546.6983
4704,-53.1237,-42.6198,553.907
4705,-50.0217,-49.7619,553.6877
4706,-44.7441,-51.8307,552.4577
4707,-46.6263,-43.4031,559.7534
4708,-45.1533,-55.8255,553.2224
4709,-47.7204,-36.1638,558.0812
4710,-44.4255,-57.1305,560.7134
4711,-48.5004,-30.0774,557.2331
4712,-44.7492,-50.9622,560.7422
4713,-52.3827,-35.6736,560.4641
4714,-52.2645,-28.1677,558.1253
4715,-53.3829,-43.3752,560.4017
4716,-53.3187,-24.0533,557.1884
4717,-56.8131,-28.4768,557.6921
4718,-58.9713,-36.2796,558.6041
4719,-58.7283,-34.683,554.7305
4720,-58.5957,-42.9507,561.4754
4721,-57.5643,-44.7951,565.2596
4722,-54.1311,-44.3223,565.4309
4723,-52.1424,-50.7951,567.3326
4724,-57.606,-47.7738,565.6709
4725,-53.3829,-43.3752,560.4017
4726,-57.4548,-47.7207,563.8004
4727,-52.7928,-49.8258,561.7148
4728,-46.9761,-52.5453,566.7764
4729,-49.5102,-54.5937,563.9312
4730,-49.6839,-54.8088,567.449
4731,-45.9204,-55.9449,566.1461
